Ersatzwort	Sg	Masc.Neut	Nom	Ersatzwort	2	3/10/2005 12:26:34	3/10/2005 12:26:43		447
Erscheinen	Sg	Neut	Akk	Erscheinen.Erscheine.Erschein	2	3/10/2005 11:45:5	3/10/2005 11:45:7		448
Ersten	Sg.Pl	Masc.Neut	Dat	Erste.Erst.Ersten	5	3/10/2005 11:45:5	3/10/2005 13:8:17		449
Erweiterung	Sg	Fem	Dat	Erweiterung	1	3/10/2005 12:59:53	3/10/2005 12:59:53		450
Erwägungen	Pl	Masc.Fem.Neut	Dat	Erwägunge.Erwagunge.Erwägung.Erwagung	1	3/10/2005 13:2:57	3/10/2005 13:2:57		451
Erzieher	Sg	Masc.Fem	Nom	Erzieher.Erziehe.Erzieh	2	3/10/2005 13:0:41	3/10/2005 13:0:43		452
Erziehung	Sg	Fem	Dat	Erziehung	1	3/10/2005 13:26:17	3/10/2005 13:26:17		453
Erzählers	Sg	Masc.Neut	Gen	Erzähler	1	3/10/2005 12:51:1	3/10/2005 12:51:1		454
Erörterung	Sg	Fem	Akk	Erörterung	2	3/10/2005 13:31:46	3/10/2005 13:32:2		455
Essen	Sg	Neut	Akk.Dat	Essen.Esse.Ess	5	3/10/2005 12:3:9	3/10/2005 12:40:42		456
Estland	Sg	Neut	Nom	Estland	1	3/10/2005 12:59:53	3/10/2005 12:59:53		457
Etymologie	Sg	Masc.Fem.Neut	Nom	Etymologie	1	3/10/2005 11:44:22	3/10/2005 11:44:22		458
Euro	Sg	Masc.Neut	Nom.Dat	Euro	4	3/10/2005 12:35:57	3/10/2005 12:35:57		459
Euros	Sg	Masc.Fem.Neut	Dat	Euro	1	3/10/2005 12:35:57	3/10/2005 12:35:57		460
Exemplar	Sg	Masc.Neut	Akk	Exemplar	2	3/10/2005 13:39:30	3/10/2005 13:39:47		461
Experimente	Sg	Masc.Fem.Neut	Dat	Experimente	1	3/10/2005 11:44:22	3/10/2005 11:44:22		462
Experte	Sg	Masc.Fem	Nom	Experte	1	3/10/2005 13:27:2	3/10/2005 13:27:2		463
Experten	Sg	Masc.Neut	Gen	Experten.Expert	2	3/10/2005 12:7:55	3/10/2005 12:8:8		464
Export	Sg	Masc	Akk	Export	2	3/10/2005 11:48:7	3/10/2005 11:48:7		465
Fa	Sg	Neut	Nom	Fa	2	3/10/2005 13:23:54	3/10/2005 13:23:56		466
Fabrik	Sg	Fem	Akk.Dat	Fabrik	3	3/10/2005 12:20:14	3/10/2005 12:58:59		467
Fachausdruck	Sg	Masc.Fem	Nom	Fachausdruck	1	3/10/2005 12:51:0	3/10/2005 12:51:0		468
Fachbuch	Sg	Masc.Neut	Akk	Fachbuch	2	3/10/2005 12:5:46	3/10/2005 12:6:3		469
Fachjargon	Sg	Masc.Neut	Dat	Fachjargon	1	3/10/2005 11:48:7	3/10/2005 11:48:7		470
Faden	Sg	Masc.Neut	Dat	Faden.Fade.Fad	3	3/10/2005 12:47:47	3/10/2005 12:47:47		471
Fahndung	Sg	Fem	Dat	Fahndung	2	3/10/2005 11:53:33	3/10/2005 11:53:42		472
Fahne	Sg	Fem	Dat	Fahne	2	3/10/2005 11:44:22	3/10/2005 11:44:22		473
Fahrstuhl	Pl	Masc.Fem.Neut	Dat	Fahrstuhl	2	3/10/2005 12:21:50	3/10/2005 12:22:4		474
Fahrt	Sg	Fem	Dat	Fahrt	2	3/10/2005 13:23:54	3/10/2005 13:23:56		475
Fall	Sg	Masc.Fem	Nom.Dat	Fall	263	3/10/2005 11:44:23	3/10/2005 13:43:27		476
Falle	Sg	Masc.Neut	Dat	Falle	11	3/10/2005 11:46:2	3/10/2005 12:22:53		477
Falles	Sg	Masc.Neut	Gen	Fall	2	3/10/2005 12:6:55	3/10/2005 12:7:9		478
Familie	Sg	Fem	Nom.Dat	Familie	8	3/10/2005 12:5:45	3/10/2005 13:39:47		479
Farbveränderung	Sg	Fem	Akk	Farbveränderung	1	3/10/2005 13:27:50	3/10/2005 13:27:50		480
Fass	Sg	Masc.Neut	Dat	Fass.Fas	16	3/10/2005 11:52:39	3/10/2005 11:59:17		481
Fassung	Sg	Masc.Fem.Neut	Nom	Fassung	1	3/10/2005 12:51:48	3/10/2005 12:51:48		482
Fastfoodprodukts	Sg	Masc.Neut	Gen	Fastfoodprodukt	2	3/10/2005 12:13:27	3/10/2005 12:13:45		483
Faszination	Sg	Masc.Fem.Neut	Nom	Faszination	2	3/10/2005 13:41:55	3/10/2005 13:42:11		484
Faustregel	Sg	Masc.Fem.Neut	Nom	Faustregel	2	3/10/2005 12:43:7	3/10/2005 12:43:11		485
Favorit	Sg	Masc.Neut	Nom	Favorit	4	3/10/2005 12:1:1	3/10/2005 12:2:22		486
Februar	Sg	Masc.Neut	Dat	Februar	1	3/10/2005 11:49:9	3/10/2005 11:49:9		487
Feder	Sg	Fem	Dat	Feder.Fede.Fed	2	3/10/2005 12:5:45	3/10/2005 12:6:3		488
Fehler	Sg	Masc	Nom.Akk	Fehler.Fehle.Fehl	5	3/10/2005 11:48:6	3/10/2005 12:14:56		489
Fehlgriff	Sg	Masc.Neut	Nom	Fehlgriff	2	3/10/2005 12:26:34	3/10/2005 12:26:43		490
Fehlverhalten	Sg	Masc.Neut	Akk	Fehlverhalten.Fehlverhalte.Fehlverhalt	1	3/10/2005 12:53:22	3/10/2005 12:53:22		491
Feierlichkeiten	Pl	Masc.Fem.Neut	Dat	Feierlichkeite.Feierlichkeit	2	3/10/2005 11:51:7	3/10/2005 11:51:14		492
Feind	Sg	Masc.Neut	Akk.Dat	Feind	3	3/10/2005 12:6:55	3/10/2005 12:36:45		493
Feinsinn	Sg	Masc.Fem.Neut	Dat	Feinsinn	1	3/10/2005 13:27:50	3/10/2005 13:27:50		494
Feinstaubs	Sg	Masc.Neut	Gen	Feinstaub	2	3/10/2005 12:7:54	3/10/2005 12:8:7		495
Feld	Sg	Masc.Neut	Dat	Feld	2	3/10/2005 12:25:41	3/10/2005 12:25:52		496
Feldmarschall	Sg	Masc.Neut	Dat	Feldmarschall	2	3/10/2005 11:59:0	3/10/2005 11:59:16		497
Fellen	Pl	Masc.Fem.Neut	Dat	Felle.Fell	2	3/10/2005 12:6:56	3/10/2005 12:7:10		498
Fenster	Sg	Neut	Nom.Akk.Dat	Fenster.Fenste.Fenst	9	3/10/2005 12:21:50	3/10/2005 12:47:47		499
Fernsehen	Sg	Neut	Nom	Fernsehen.Fernsehe.Fernseh	2	3/10/2005 11:51:7	3/10/2005 11:51:14		500
Fernseher	Sg	Masc.Fem.Neut	Akk	Fernseher.Fernsehe.Fernseh	2	3/10/2005 12:5:46	3/10/2005 12:6:3		501
Fernsehintendanten	Sg	Masc.Fem.Neut	Nom	Fernsehintendanten.Fernsehintendante.Fernsehintendant	2	3/10/2005 11:51:7	3/10/2005 11:51:14		502
Fernsehsender	Sg	Masc	Akk	Fernsehsender.Fernsehsende.Fernsehsend	1	3/10/2005 11:49:9	3/10/2005 11:49:9		503
Fernsehsendung	Sg	Fem	Nom	Fernsehsendung	2	3/10/2005 12:30:37	3/10/2005 12:30:42		504
Fernsehzeitschrift	Sg	Fem	Dat	Fernsehzeitschrift	2	3/10/2005 11:56:9	3/10/2005 11:56:22		505
Festklammern	Sg	Masc.Neut	Dat	Festklammern	2	3/10/2005 11:54:27	3/10/2005 11:54:38		506
Feuer	Sg	Neut	Nom.Akk.Dat	Feuer	6	3/10/2005 11:57:59	3/10/2005 12:32:9		507
Feuers	Sg	Masc.Neut	Gen	Feuer	1	3/10/2005 13:6:3	3/10/2005 13:6:3		508
Feuerwehr	Sg	Masc.Fem.Neut	Nom	Feuerwehr	2	3/10/2005 12:25:41	3/10/2005 12:25:52		509
Figur	Sg	Fem	Nom	Figur	1	3/10/2005 13:8:17	3/10/2005 13:8:17		510
Filial	Sg	Fem	Dat	Filial	2	3/10/2005 11:57:59	3/10/2005 11:58:12		511
Film	Sg	Masc	Nom.Akk.Dat	Film	5	3/10/2005 11:48:6	3/10/2005 13:8:17		512
Finger	Sg	Masc.Fem	Nom.Akk	Finger.Finge.Fing	8	3/10/2005 12:12:33	3/10/2005 12:22:4		513
Fingern	Pl	Masc.Fem.Neut	Dat	Finger.Finge.Fing	2	3/10/2005 12:2:3	3/10/2005 12:2:23		514
Firma	Sg	Masc.Fem.Neut	Nom	Firma	1	3/10/2005 12:48:32	3/10/2005 12:48:32		515
Fisch	Sg	Masc.Neut	Nom	Fisch	2	3/10/2005 13:39:30	3/10/2005 13:39:47		516
Fischen	Sg	Masc.Neut	Dat	Fisch	1	3/10/2005 13:6:2	3/10/2005 13:6:2		517
Flasche	Sg	Fem	Nom	Flasche	2	3/10/2005 12:32:5	3/10/2005 12:32:9		518
Flegel	Sg	Masc.Neut	Dat	Flegel	2	3/10/2005 13:0:41	3/10/2005 13:0:43		519
Floh	Sg	Masc.Fem	Nom	Floh	1	3/10/2005 12:36:45	3/10/2005 12:36:45		520
Flu	Sg	Masc.Neut	Dat	Flu	2	3/10/2005 13:23:54	3/10/2005 13:23:56		521
Flugzeug	Sg	Masc.Neut	Nom	Flugzeug	1	3/10/2005 12:50:6	3/10/2005 12:50:6		522
Flugzeugentführer	Sg	Masc.Fem	Nom	Flugzeugentführer.Flugzeugentführe.Flugzeugentführ	1	3/10/2005 11:48:6	3/10/2005 11:48:6		523
Fluss	Sg	Masc.Neut	Nom.Akk.Dat	Fluss.Flus	5	3/10/2005 12:9:32	3/10/2005 12:37:35		524
Flussnamen	Sg	Masc.Fem.Neut	Akk	Flussnamen.Flussname.Flussnam	2	3/10/2005 12:9:32	3/10/2005 12:9:49		525
Flüsse	Pl	Masc.Fem.Neut	Nom	Flüss.Fluss	2	3/10/2005 12:9:32	3/10/2005 12:9:49		526
Flüssen	Pl	Masc.Fem.Neut	Dat	Flüsse.Flusse.Flüss.Fluss	8	3/10/2005 12:9:32	3/10/2005 12:9:49		527
Folge	Sg	Fem	Dat	Folge	1	3/10/2005 12:53:22	3/10/2005 12:53:22		528
Folgenden	Sg	Masc.Neut	Dat	Folgenden.Folgende.Folgend	2	3/10/2005 12:3:8	3/10/2005 12:3:29		529
Folgendes	Sg	Masc.Fem.Neut	Nom	Folgendes.Folgende	2	3/10/2005 12:2:2	3/10/2005 12:2:22		530
Form	Sg	Fem	Nom.Akk.Dat	Form	43	3/10/2005 12:5:47	3/10/2005 13:35:54		531
Format	Sg	Masc.Neut	Akk	Format	1	3/10/2005 11:48:6	3/10/2005 11:48:6		532
Formel	Sg	Fem	Akk	Formel	2	3/10/2005 13:36:26	3/10/2005 13:36:42		533
Formen	Pl	Masc.Fem.Neut	Nom.Akk	Form	13	3/10/2005 12:5:45	3/10/2005 13:40:35		534
Formulierung	Sg	Fem	Nom.Akk.Dat	Formulierung	6	3/10/2005 11:50:7	3/10/2005 12:51:48		535
Frage	Sg.Pl	Fem	Nom.Akk.Dat	Frage.Frag	25	3/10/2005 11:45:5	3/10/2005 13:32:2		536
Frankreich	Sg	Neut	Nom	Frankreich	1	3/10/2005 12:59:53	3/10/2005 12:59:53		537
Franzose	Sg	Masc.Fem	Nom	Franzose	4	3/10/2005 12:0:5	3/10/2005 12:11:44		538
Franzosen	Sg.Pl	Fem	Nom.Dat	Franzose	8	3/10/2005 12:2:3	3/10/2005 12:12:51		539
Französischen	Sg	Masc.Neut	Dat.Gen	Französischen.Französische.Französisch	252	3/10/2005 11:44:23	3/10/2005 13:43:27		540
Frau	Sg	Fem	Nom	Frau	2	3/10/2005 12:10:32	3/10/2005 12:10:48		541
Freien	Sg	Fem	Dat	Freien.Freie.Frei	4	3/10/2005 12:44:38	3/10/2005 13:39:47		542
Freispruch	Sg	Masc	Akk	Freispruch	1	3/10/2005 11:49:9	3/10/2005 11:49:9		543
Freizeitbad	Sg	Masc.Neut	Dat	Freizeitbad	2	3/10/2005 11:54:26	3/10/2005 11:54:38		544
Freizeitpark	Sg	Masc.Neut	Dat	Freizeitpark	2	3/10/2005 11:55:16	3/10/2005 11:55:28		545
Fremde	Sg	Masc.Fem	Nom	Fremde	2	3/10/2005 12:6:55	3/10/2005 12:7:9		546
Fremdwort	Sg	Neut	Nom	Fremdwort	6	3/10/2005 11:49:11	3/10/2005 13:14:21		547
Fremdwörterbuch	Pl	Masc.Fem.Neut	Dat	Fremdwörterbuch	1	3/10/2005 13:14:21	3/10/2005 13:14:21		548
Freude	Sg	Masc.Fem.Neut	Dat	Freude	2	3/10/2005 12:2:3	3/10/2005 12:2:23		549
Freund	Sg	Masc	Nom.Akk.Dat	Freund	19	3/10/2005 11:46:49	3/10/2005 12:4:41		550
Freunden	Pl	Masc.Fem.Neut	Dat	Freund	1	3/10/2005 11:48:7	3/10/2005 11:48:7		551
Freundeskreis	Sg	Masc.Neut	Dat	Freundeskreis.Freundeskrei	2	3/10/2005 12:9:32	3/10/2005 12:9:49		552
Freundin	Sg	Fem	Nom.Akk.Dat	Freundin	16	3/10/2005 12:1:1	3/10/2005 12:3:30		553
Friedhofsgeruch	Sg	Masc.Fem.Neut	Akk	Friedhofsgeruch	2	3/10/2005 13:13:32	3/10/2005 13:13:33		554
Friedhofshumus	Sg	Masc.Fem	Nom	Friedhofshumus.Friedhofshumu	2	3/10/2005 13:13:32	3/10/2005 13:13:33		555
Frischekontrolle	Sg	Fem	Dat	Frischekontrolle	2	3/10/2005 11:56:9	3/10/2005 11:56:22		556
Fällen	Pl	Masc.Fem.Neut	Dat	Fall	2	3/10/2005 13:22:17	3/10/2005 13:23:4		557
Gast	Sg	Masc.Fem	Nom	Gast	6	3/10/2005 13:32:31	3/10/2005 13:32:48		558
Gastronomie	Sg	Fem	Dat	Gastronomie	2	3/10/2005 13:32:31	3/10/2005 13:32:48		559
Gebrauch	Sg	Masc.Neut	Akk.Dat	Gebrauch	8	3/10/2005 13:23:54	3/10/2005 13:38:8		560
Generation	Sg	Fem	Akk	Generation	2	3/10/2005 13:41:55	3/10/2005 13:42:11		561
Genitiv	Sg	Masc.Neut	Dat	Genitiv	110	3/10/2005 13:18:21	3/10/2005 13:43:27		562
Genuss	Sg	Masc.Neut	Dat	Genuss.Genus	2	3/10/2005 13:31:46	3/10/2005 13:32:2		563
Gerücht	Sg	Neut	Nom	Gerücht	3	3/10/2005 13:27:51	3/10/2005 13:42:11		564
Geschehen	Sg	Masc.Neut	Dat	Geschehen	2	3/10/2005 13:33:22	3/10/2005 13:33:40		565
Geschehens	Sg	Masc.Neut	Gen	Geschehen	8	3/10/2005 13:33:22	3/10/2005 13:33:40		566
Geschichte	Sg	Masc.Fem.Neut	Akk	Geschichte	2	3/10/2005 13:41:55	3/10/2005 13:42:11		567
Geschmacksnuance	Sg	Fem	Nom	Geschmacksnuance	1	3/10/2005 13:27:50	3/10/2005 13:27:50		568
Geschwindigkeit	Sg	Masc.Fem.Neut	Dat	Geschwindigkeit	1	3/10/2005 13:28:37	3/10/2005 13:28:37		569
Gesetz	Sg	Masc.Neut	Nom	Gesetz	2	3/10/2005 13:41:55	3/10/2005 13:42:11		570
Gesetzen	Pl	Masc.Fem.Neut	Dat	Gesetz	2	3/10/2005 13:41:55	3/10/2005 13:42:11		571
Gespräch	Sg	Masc.Neut	Dat	Gespräch	1	3/10/2005 13:20:41	3/10/2005 13:20:41		572
Gespür	Sg	Masc.Neut	Akk	Gespür	1	3/10/2005 13:27:50	3/10/2005 13:27:50		573
Getrenntschreibung	Sg	Masc.Fem.Neut	Nom	Getrenntschreibung	2	3/10/2005 13:34:54	3/10/2005 13:35:11		574
Gewissen	Sg	Masc.Neut	Dat	Gewissen.Gewisse.Gewiss	1	3/10/2005 13:23:4	3/10/2005 13:23:4		575
Gewässern	Pl	Masc.Fem.Neut	Dat	Gewässer.Gewasser.Gewässe.Gewasse.Gewäss.Gewass	2	3/10/2005 13:39:30	3/10/2005 13:39:47		576
Gleiche	Sg	Neut	Akk	Gleiche	2	3/10/2005 13:30:55	3/10/2005 13:31:11		577
Gold	Sg	Neut	Akk	Gold	1	3/10/2005 13:19:8	3/10/2005 13:19:8		578
Goldschmied	Sg	Masc.Fem	Nom	Goldschmied	1	3/10/2005 13:19:8	3/10/2005 13:19:8		579
Grammatik	Sg	Fem	Nom.Dat	Grammatik	6	3/10/2005 13:24:44	3/10/2005 13:38:51		580
Grubenunglück	Sg	Masc.Neut	Akk	Grubenunglück	2	3/10/2005 13:33:22	3/10/2005 13:33:40		581
Gruppe	Sg	Fem	Akk	Gruppe	2	3/10/2005 13:41:55	3/10/2005 13:42:11		582
Gründen	Pl	Masc.Fem.Neut	Dat	Gründe.Grunde.Gründ.Grund	1	3/10/2005 13:20:41	3/10/2005 13:20:41		583
Gründung	Sg	Fem	Dat	Gründung	2	3/10/2005 13:41:55	3/10/2005 13:42:11		584
Haar	Sg	Masc.Neut	Akk	Haar	2	3/10/2005 13:41:55	3/10/2005 13:42:11		585
Haaren	Pl	Masc.Fem.Neut	Dat	Haar	2	3/10/2005 13:23:55	3/10/2005 13:23:57		586
Hannelörchen	Sg	Neut	Akk	Hannelörchen.Hannelörche.Hannelörch	1	3/10/2005 13:29:23	3/10/2005 13:29:23		587
Haufen	Sg	Masc.Neut	Nom	Haufen.Haufe.Hauf	2	3/10/2005 13:39:30	3/10/2005 13:39:47		588
Hauptausschuss	Sg	Masc.Neut	Dat	Hauptausschuss.Hauptausschus	2	3/10/2005 13:41:55	3/10/2005 13:42:11		589
Hauptwort	Sg	Masc.Neut	Dat	Hauptwort	2	3/10/2005 13:35:36	3/10/2005 13:35:54		590
Haut	Sg	Masc.Fem.Neut	Dat	Haut	1	3/10/2005 13:27:50	3/10/2005 13:27:50		591
Heimat	Sg	Fem	Dat	Heimat	2	3/10/2005 13:41:55	3/10/2005 13:42:11		592
Herstellung	Sg	Fem	Nom	Herstellung	2	3/10/2005 13:32:31	3/10/2005 13:32:48		593
Hinweis	Sg.Pl	Masc.Fem	Nom.Akk.Dat	Hinweis	4	3/10/2005 13:29:23	3/10/2005 13:32:48		594
Hinweise	Pl	Masc.Fem.Neut	Nom	Hinweis	2	3/10/2005 13:33:23	3/10/2005 13:33:40		595
Hollywoodstar	Sg	Masc.Neut	Nom	Hollywoodstar	1	3/10/2005 13:21:30	3/10/2005 13:21:30		596
Humor	Sg	Masc.Fem.Neut	Dat	Humor	1	3/10/2005 13:27:50	3/10/2005 13:27:50		597
Hundehimmel	Sg	Masc.Neut	Dat	Hundehimmel	2	3/10/2005 13:31:46	3/10/2005 13:32:2		598
Häuptling	Sg	Masc.Neut	Nom	Häuptling	1	3/10/2005 13:18:21	3/10/2005 13:18:21		599
Hölle	Sg	Fem	Dat	Hölle	1	3/10/2005 13:27:51	3/10/2005 13:27:51		600
Hörfunk	Sg	Masc.Neut	Dat	Hörfunk	53	3/10/2005 13:18:22	3/10/2005 13:43:27		601
Imperativ	Sg	Masc.Neut	Dat	Imperativ	53	3/10/2005 13:18:22	3/10/2005 13:43:27		602
Imperfekt	Sg	Neut	Nom.Dat	Imperfekt	58	3/10/2005 13:18:22	3/10/2005 13:43:27		603
Impulse	Pl	Masc.Fem.Neut	Nom	Impuls	2	3/10/2005 13:41:55	3/10/2005 13:42:11		604
Interessen	Sg.Pl	Masc.Fem.Neut	Akk	Interessen.Interesse.Interess	4	3/10/2005 13:30:55	3/10/2005 13:31:11		605
Jahr	Sg	Masc.Neut	Nom.Dat	Jahr	2	3/10/2005 13:21:30	3/10/2005 13:21:30		606
Jahre	Sg	Masc.Neut	Dat	Jahre	1	3/10/2005 13:21:30	3/10/2005 13:21:30		607
Jahres	Sg	Masc.Neut	Gen	Jahr	3	3/10/2005 13:21:30	3/10/2005 13:21:30		608
Journalismus	Sg	Masc.Neut	Gen	Journalismus.Journalismu	2	3/10/2005 13:33:22	3/10/2005 13:33:40		609
Kaiser	Pl	Masc.Fem.Neut	Dat	Kaiser	1	3/10/2005 13:21:30	3/10/2005 13:21:30		610
Kanarienvogel	Sg	Masc.Neut	Dat	Kanarienvogel	1	3/10/2005 13:21:30	3/10/2005 13:21:30		611
Kandidatin	Sg	Masc.Neut	Dat	Kandidatin	2	3/10/2005 13:34:54	3/10/2005 13:35:11		612
Kapitol	Sg	Neut	Akk	Kapitol	2	3/10/2005 13:41:55	3/10/2005 13:42:11		613
Karriere	Sg	Masc.Fem.Neut	Nom	Karriere	2	3/10/2005 13:33:22	3/10/2005 13:33:40		614
Katastrophe	Sg	Masc.Fem.Neut	Nom	Katastrophe	2	3/10/2005 13:34:7	3/10/2005 13:34:23		615
Kern	Sg	Masc	Akk	Kern	2	3/10/2005 13:41:55	3/10/2005 13:42:11		616
Klangveränderung	Sg	Fem	Akk	Klangveränderung	1	3/10/2005 13:19:7	3/10/2005 13:19:7		617
Kolonialismus	Sg	Masc.Neut	Gen	Kolonialismus.Kolonialismu	2	3/10/2005 13:40:19	3/10/2005 13:40:35		618
Kolonialzeit	Sg	Fem	Dat	Kolonialzeit	2	3/10/2005 13:40:19	3/10/2005 13:40:35		619
Kolumne	Sg	Fem	Akk	Kolumne	2	3/10/2005 13:39:30	3/10/2005 13:39:47		620
Komma	Sg	Masc.Neut	Dat	Komma	53	3/10/2005 13:18:22	3/10/2005 13:43:27		621
Konjunktion	Sg	Fem	Akk	Konjunktion	2	3/10/2005 13:22:16	3/10/2005 13:23:4		622
Kontamination	Sg	Fem	Akk	Kontamination	2	3/10/2005 13:38:33	3/10/2005 13:38:51		623
Kontext	Sg	Masc	Akk	Kontext	2	3/10/2005 13:39:30	3/10/2005 13:39:47		624
Kopf	Sg	Masc.Neut	Akk	Kopf	3	3/10/2005 13:19:54	3/10/2005 13:21:30		625
Kosovo	Sg	Neut	Nom.Akk	Kosovo	2	3/10/2005 13:26:17	3/10/2005 13:26:17		626
Krieg	Sg	Masc.Neut	Dat	Krieg	2	3/10/2005 13:39:30	3/10/2005 13:39:47		627
Kultur	Sg	Fem	Dat.Gen	Kultur	3	3/10/2005 13:27:2	3/10/2005 13:33:39		628
Lage	Sg	Fem	Dat	Lage	1	3/10/2005 13:27:50	3/10/2005 13:27:50		629
Land	Sg	Masc.Neut	Dat	Land	2	3/10/2005 13:34:54	3/10/2005 13:35:11		630
Landessprache	Sg	Masc.Fem.Neut	Nom.Akk	Landessprache	4	3/10/2005 13:41:55	3/10/2005 13:42:11		631
Leben	Sg	Neut	Akk	Leben.Lebe.Leb	4	3/10/2005 13:31:46	3/10/2005 13:36:42		632
Legende	Sg	Fem	Nom	Legende	4	3/10/2005 13:41:55	3/10/2005 13:42:11		633
Lesart	Sg	Fem	Dat	Lesart	2	3/10/2005 13:30:55	3/10/2005 13:31:11		634
Link	Sg	Masc.Neut	Dat	Link	1	3/10/2005 13:27:2	3/10/2005 13:27:2		635
Lungenentzündung	Sg	Fem	Dat	Lungenentzündung	2	3/10/2005 13:31:46	3/10/2005 13:32:2		636
Magazin	Sg	Masc.Neut	Akk	Magazin	2	3/10/2005 13:39:30	3/10/2005 13:39:47		637
Mailaufkommens	Sg	Masc.Neut	Gen	Mailaufkommen	2	3/10/2005 13:39:30	3/10/2005 13:39:47		638
Malers	Sg	Masc.Neut	Gen	Maler	1	3/10/2005 13:27:50	3/10/2005 13:27:50		639
Mann	Sg	Masc.Fem	Nom	Mann	2	3/10/2005 13:41:55	3/10/2005 13:42:11		640
Maße	Sg	Masc.Neut	Dat	Maße	2	3/10/2005 13:41:55	3/10/2005 13:42:11		641
Maßeinheit	Sg	Fem	Akk	Maßeinheit	1	3/10/2005 13:27:2	3/10/2005 13:27:2		642
Maßnahme	Sg	Fem	Nom	Maßnahme	2	3/10/2005 13:34:54	3/10/2005 13:35:11		643
Mehrheit	Sg	Fem	Dat	Mehrheit	1	3/10/2005 13:26:17	3/10/2005 13:26:17		644
Meinung	Sg	Masc.Fem.Neut	Nom	Meinung	3	3/10/2005 13:26:17	3/10/2005 13:31:11		645
Mensch	Sg	Masc.Neut	Nom	Mensch	3	3/10/2005 13:19:54	3/10/2005 13:31:11		646
Mittwoch	Sg	Masc.Neut	Dat	Mittwoch	2	3/10/2005 13:31:46	3/10/2005 13:32:2		647
Mode	Sg	Fem	Dat	Mode	2	3/10/2005 13:40:19	3/10/2005 13:40:35		648
Moment	Sg	Masc.Neut	Dat	Moment	2	3/10/2005 13:37:9	3/10/2005 13:37:26		649
Monats	Sg	Masc.Neut	Gen	Monat	1	3/10/2005 13:23:4	3/10/2005 13:23:4		650
Nachbar	Sg	Masc.Neut	Nom	Nachbar	1	3/10/2005 13:22:17	3/10/2005 13:22:17		651
Nachmittag	Sg	Masc	Akk	Nachmittag	1	3/10/2005 13:28:37	3/10/2005 13:28:37		652
Nachrichtensprache	Sg	Fem	Dat	Nachrichtensprache	2	3/10/2005 13:33:23	3/10/2005 13:33:40		653
Name	Sg	Masc.Fem	Nom	Name	7	3/10/2005 13:21:30	3/10/2005 13:39:47		654
Namenstag	Sg	Masc.Neut	Nom	Namenstag	1	3/10/2005 13:21:30	3/10/2005 13:21:30		655
Nordteil	Sg	Masc.Neut	Dat	Nordteil	2	3/10/2005 13:40:19	3/10/2005 13:40:35		656
Normalfall	Sg	Masc.Neut	Dat	Normalfall	2	3/10/2005 13:34:54	3/10/2005 13:35:11		657
Nährboden	Sg	Masc.Fem.Neut	Akk	Nährboden.Nährbode.Nährbod	2	3/10/2005 13:41:55	3/10/2005 13:42:11		658
Oberflächenfisch	Sg	Masc.Fem.Neut	Nom	Oberflächenfisch	2	3/10/2005 13:39:30	3/10/2005 13:39:47		659
Offizier	Sg	Masc.Fem	Nom	Offizier.Offizie.Offizi	2	3/10/2005 13:23:55	3/10/2005 13:23:57		660
Orkus	Pl	Masc.Fem.Neut	Dat	Orku	2	3/10/2005 13:23:55	3/10/2005 13:23:57		661
Ort	Sg	Masc	Akk.Dat	Ort	16	3/10/2005 13:33:22	3/10/2005 13:33:40		662
Ortschaft	Sg	Fem	Dat	Ortschaft	2	3/10/2005 13:33:22	3/10/2005 13:33:40		663
Ovation	Sg	Masc.Fem.Neut	Nom.Dat	Ovation	4	3/10/2005 13:24:44	3/10/2005 13:24:45		664
Parlament	Sg	Masc.Neut	Nom	Parlament	2	3/10/2005 13:24:44	3/10/2005 13:24:45		665
Parlamentssprecher	Sg	Masc.Fem	Nom	Parlamentssprecher.Parlamentsspreche.Parlamentssprech	2	3/10/2005 13:41:55	3/10/2005 13:42:11		666
Partizip	Sg	Masc.Neut	Dat	Partizip	2	3/10/2005 13:34:54	3/10/2005 13:35:11		667
Partizipien	Pl	Masc.Fem.Neut	Dat	Partizipie.Partizipi	2	3/10/2005 13:32:31	3/10/2005 13:32:48		668
Perfekt	Sg	Masc.Neut	Dat	Perfekt	2	3/10/2005 13:32:31	3/10/2005 13:32:48		669
Perfektpartizip	Sg	Neut	Nom.Dat	Perfektpartizip	5	3/10/2005 13:19:7	3/10/2005 13:32:2		670
Person	Sg.Pl	Fem	Nom.Dat	Person.Perso	4	3/10/2005 13:19:7	3/10/2005 13:19:8		671
Petition	Sg	Fem	Akk	Petition	2	3/10/2005 13:41:55	3/10/2005 13:42:11		672
Pfanne	Sg	Fem	Dat	Pfanne	2	3/10/2005 13:32:31	3/10/2005 13:32:48		673
Plural	Sg	Masc.Neut	Dat	Plural	2	3/10/2005 13:25:29	3/10/2005 13:25:29		674
Pluralform	Sg	Masc.Fem.Neut	Nom	Pluralform	1	3/10/2005 13:18:21	3/10/2005 13:18:21		675
Politiker	Sg	Masc.Fem.Neut	Nom	Politiker.Politike.Politik	2	3/10/2005 13:36:26	3/10/2005 13:36:42		676
Popkonzert	Sg	Masc.Neut	Dat	Popkonzert	2	3/10/2005 13:24:44	3/10/2005 13:24:45		677
Prinzip	Sg	Neut	Akk	Prinzip	1	3/10/2005 13:29:23	3/10/2005 13:29:23		678
